iddblp;idscholar;id_d;id_s
conf/vldb/MillerHH00;6vtHcpLApB8J;65655;16238
conf/sigmod/FaloutsosL95;roK09GarWdcJ;65808;16244
journals/sigmod/BerraNT95;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202670%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;65050;16262
conf/sigmod/WangWYY02;KQJW4bzA8coJ;64766;16266
conf/vldb/HoelS94;Id1cvsQURBAJ;64425;16268
conf/sigmod/DanS95;nTu7PUukM1wJ;65883;16281
journals/vldb/YangW03;IJDg4R1pw6EJ;66550;16298
conf/sigmod/BrinMS97;AXRuaD-82zEJ;65596;16310
conf/vldb/MillerHH00;KTp2S_xbXfYJ;65655;16341
conf/vldb/SistlaYLL95;n1ixxafAD_EJ;64380;16350
conf/sigmod/KotidisR99;323DOAMQyUkJ;65210;16352
conf/sigmod/AcharyaFZ97;umGxlKvzLoUJ;65505;16355
conf/sigmod/OrdonezC00;yWkfJz_YMPkJ;65138;16361
journals/vldb/AgrawalHK03;NDKJPUgy_K4J;66723;16370
conf/vldb/AgrawalK02;NDKJPUgy_K4J;66474;16370
conf/vldb/HaasKWY97;t9e1f-xi0VsJ;66176;16373
journals/sigmod/Kuijpers02;url:http://portal.acm.org/citation.cfm%3Fid%3D601858.601866%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222;64337;16378
journals/tods/ChakrabartiKMP02;Cy8VDlIamc8J;65208;16384
conf/sigmod/KeoghCMP01;Cy8VDlIamc8J;64999;16384
conf/vldb/BrodieC99;80T8-ddj8OsJ;65707;16389
conf/sigmod/AbiteboulCM95;DakOA4Ew-poJ;65820;16393
conf/vldb/YangG01;LN1TWlAUa0wJ;65359;16422
conf/sigmod/ZhangDWEMPMDR03;gWslyEjd3BYJ;64688;16434
conf/sigmod/GehrkeKS01;KIp3KSU4whsJ;65017;16438
conf/sigmod/StonebrakerH01;-IsKQcTBYi4J;64919;16446
conf/sigmod/Kennamer98;RQ9qLR4St8sJ;65534;16464
conf/vldb/MarronL01;d7tnjNELumMJ;65535;16476
journals/sigmod/EisenbergM99;ciavnyh4U8UJ;64698;16671
conf/sigmod/SistlaW95;KO3FcQ57_rkJ;65872;16515
conf/vldb/HeMYW03;cBe5X4EKjIEJ;66366;16526
conf/sigmod/RodriguezR00;MCDgDxsc8rcJ;65104;16545
conf/vldb/Tygar98;Q8cPIOWKZZ4J;65884;16549
journals/sigmod/BernsteinBCDFGGHHJLMNPSU98;oFiEYaenxe4J;64652;16554
journals/sigmod/Datta94;PPH2NlobSwsJ;65235;16560
conf/sigmod/BrinDG95;QmhdqC_PIWsJ;65818;16589
conf/sigmod/FaloutsosL95;j0EcM-BvshwJ;65808;16605
journals/sigmod/RoantreeS02;xfrOR_G4_UoJ;64393;16608
conf/vldb/AndreiV01;Ms4IJoI6-34J;65346;16614
journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94;IOfKe4esmacJ;65188;16617
conf/vldb/KornLKF98;ewsBMN0qVa4J;66009;16640
conf/sigmod/AcharyaPR99;-k0cD5NwXnoJ;65289;16649
journals/sigmod/Jhingran00;lrGge6mTVckJ;64609;16691
conf/sigmod/ChristophidesCM96;nDl2k1YSi8AJ;65723;16707
conf/sigmod/BraumandlKK99;4fjXoCHhe1kJ;65237;16718
conf/vldb/DaynesC02;Ug0Yk0QhILMJ;66387;16722
conf/vldb/BernsteinHSSZ97;L2c8XblCSicJ;65985;16726
journals/sigmod/Winslett94;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D181569%26type%3Dpdf;65165;16728
journals/tods/CaldersNW02;DSl0gT8EgR0J;65206;16736
conf/sigmod/HinneburgK99;V3cZfG1Poo4J;65252;16753
conf/vldb/ChoG00;Gvb8XPHg9nUJ;65643;16758
conf/vldb/Garcia-MolinaLY98;Ag5ikOm9dB0J;65925;16760
conf/sigmod/AcharyaGPR99;a1esMNRsK_UJ;65314;16767
conf/vldb/BerchtoldKK96;NDkvnp4RrVAJ;66096;16781
conf/vldb/HuangJR97;LD8Mtycec9EJ;66168;16804
conf/sigmod/GuhaRS98;LoR0K8QRGkgJ;65400;16839
conf/sigmod/BlottRS96;8J0wmqs6RfIJ;65788;16849
journals/sigmod/ChristoffelPSL98;yC3NWP247K8J;64655;16857
conf/vldb/ChakrabartiDAR97;QyBDbs7EpmsJ;66172;16889
conf/vldb/BenediktCFRZZ02;7xe6Gp9fIEEJ;66397;16908
conf/vldb/Wadler01;TyF71uAlnLsJ;66447;16915
conf/vldb/GuptaHQ95;VCSbj6MwKlgJ;66242;16929
journals/vldb/MedjahedBBNE03;vtVf3hshlVIJ;66726;16937
conf/sigmod/Mohan96;ZEh9UFMj3-EJ;65762;16954
conf/sigmod/AgrawalES03;Wrue2IkpGyEJ;64538;16963
journals/sigmod/HalkidiBV02a;SFs0XOMPphIJ;64381;16970
journals/sigmod/HalkidiBV02;SFs0XOMPphIJ;64306;16970
conf/sigmod/GrayHOS96;Mopy3Yg3i60J;65676;16976
conf/sigmod/HungYK96;3gpc7dPy-ucJ;65702;16978
journals/sigmod/JensenCEGHJ94;DOW5UL3FQk8J;65260;16979
conf/sigmod/HernandezS95;IHy3bqAuSOUJ;65864;16985
conf/sigmod/LitwinS00;HI2KgQdo39gJ;65099;16988
conf/vldb/LahiriSCMC01;MbzMAsLHlfEJ;65374;17003
conf/sigmod/BunemanDHS96;rNVPCLfguuMJ;65717;17012
conf/sigmod/BaruGLMPVC99;wsNuAYMG0QEJ;65390;17024
conf/sigmod/Kulkarni94;eN_4FTimCKYJ;66086;17038
conf/sigmod/PalmerF00;eiA9HVOF2IsJ;65022;17044
conf/sigmod/ColletC95;vP27NkXI4MEJ;65940;17045
journals/sigmod/RiekertMW97;M-3MGd3wPcsJ;64985;17046
conf/sigmod/GangulyGR03;Di-EjDZ_abYJ;64620;17047
journals/sigmod/JensenCEGHJ94;WJ_VcY3mmEkJ;65260;17048
conf/sigmod/GravanoCGP97;FHEK09LJKfwJ;65554;17050
conf/vldb/ManolescuFKXO00;0mGtqfQNJ-4J;65431;17063
conf/vldb/HristidisGP03;B2rShDD99xwJ;66295;17073
conf/sigmod/ReissK03;L1m30vG-d5sJ;64577;17084
conf/sigmod/BraumandlKK99;ywe7qzk4E5MJ;65237;17086
conf/sigmod/KeoghCMP01;jV5tzPxCsvIJ;64999;17091
conf/vldb/DiwanRSS96;HjDa9on7LzoJ;66066;17103
conf/sigmod/CranorJSS03;eXt7Nvd060MJ;64572;17115
conf/sigmod/Chamberlin03;lEqiau26hxoJ;64674;17132
conf/vldb/DattaDTVRF01;8_5A88ESaQ0J;65489;17156
conf/sigmod/BrinMUT97;vIwsSOGQOWAJ;65502;17158
journals/vldb/WhangKW94;gLSOYwdwIQ8J;66821;17161
conf/vldb/WangSG03;T1TgIax4zVcJ;66320;17177
conf/vldb/Toivonen96;R3wCZGqY0nYJ;66833;17178
conf/sigmod/LiefkeS00;GFCznyVaj5UJ;65127;17194
conf/sigmod/SzalayGTKMRSv02;8C_VEbqmySgJ;64823;17204
conf/sigmod/GillmannWSWW00;3bYCefUMXr8J;65070;17207
conf/sigmod/DeutschFS99;Z9e9dqy5KBgJ;65334;17220
conf/vldb/GarofalakisI97;aCvCz2wg854J;66181;17235
conf/sigmod/BerensonBGMOO95;-CQaLTpGJLQJ;65743;17237
journals/sigmod/AbererCH02;ulDBbXl-6Q4J;66858;17244
conf/sigmod/ZhuS03;J28mMeNrts4J;64643;17251
conf/vldb/VassalosP97;kG-k9420fGMJ;65941;17253
journals/sigmod/Bernstein98;qCvPRNWJZNEJ;64899;17256
conf/sigmod/PadmanabhanBMCH03;wI75uFSs0bwJ;64602;17286
journals/tods/WolfsonJH97;FlC-FF1hbbUJ;66615;17298
conf/vldb/MaedaT01;dipeGpTdsoQJ;65337;17307
conf/sigmod/AcharyaGPR99;mOngiXbKrNkJ;65314;17319
conf/vldb/AgrawalS94;551mHiCJRjoJ;64364;17322
journals/sigmod/FlorescuLM98;23GbcclZy6gJ;64851;17323
conf/vldb/ChoenniV00;R1j3CdeOlwsJ;65452;17324
conf/sigmod/Amer-YahiaFSX03;7-b5YXuGJS0J;64701;17327
conf/vldb/AgrawalS94;3MzTom30SiMJ;64364;17332
conf/sigmod/BarclaySG00;v6Rokk9Eht8J;65112;17341
conf/sigmod/French95;sGym2wFckEMJ;65907;17399
conf/sigmod/FranklinJK96;40cq9ovvXn8J;65677;17352
conf/vldb/RothS97;GRLUYc-u9X8J;65938;17354
journals/sigmod/AtkinsonDJPS96;yfjKkIhvfXcJ;64996;17355
conf/vldb/AlsabtiRS97;nqOZsUydoQkJ;65947;17377
journals/vldb/Barbara-MillaG94;Hc9uWxJu840J;66828;17388
journals/sigmod/GolabO03;MTZdbBk3MQsJ;66240;17406
journals/sigmod/JaegerF95;r1xWRhy7WVUJ;65048;17416
conf/vldb/DyresonBJ99;FkPcMtplo18J;65783;17425
conf/vldb/CatozziR95;8ftKLh07LM0J;64389;17443
conf/sigmod/GodfreySE98;f5cqkpUXl0kJ;65435;17445
conf/vldb/RosenthalS94;NFUWsBXtCncJ;64458;17467
conf/vldb/GuntzerBK00;EdQ4M7GEnzoJ;65615;17483
journals/vldb/OoiTCH98;xv1webZ985MJ;66691;17488
journals/sigmod/HansonN99;b5uRDGKYrcMJ;64767;17517
conf/sigmod/Mohan96;uCNkDoBniLgJ;65762;17518
conf/sigmod/Nori00;url:http://portal.acm.org/citation.cfm%3Fid%3D342009.335474;65132;17519
journals/sigmod/GatziuKBF98;C8tPNXRbNnIJ;64876;17526
conf/vldb/LeeL96;tuVp_18tFv8J;66117;17532
conf/sigmod/KatayamaS97;GPEkH-UohLYJ;65664;17572
journals/sigmod/KimballS95;E6Z68tQL1BsJ;65056;17584
conf/vldb/Hammond96;LDxiVdRU6EEJ;66860;17598
conf/vldb/LabrinidisR01;MNDAemDpS3cJ;65521;17629
conf/sigmod/ONeilQ97;V_TejbE-Q6EJ;65565;17633
journals/sigmod/Lee95;ozmSjoqqFtwJ;65059;17654
conf/vldb/SavasereON95;N-o3NPu-nbIJ;66217;17655
conf/vldb/TeisseirePC94;KNv3bO45Nj4J;64415;17689
conf/vldb/Spaccapietra94;ZpVzTb1a7VoJ;64474;17690
conf/sigmod/CareyMN97;u64n4yMnma4J;65647;17720
journals/sigmod/RosenthalS99;ZYnsLI6mz2cJ;64758;17721
journals/sigmod/BernsteinDK99;ne7WhiSL9QYJ;64743;17725
conf/sigmod/LiCHH97;vjqDlXKHfzoJ;65656;17737
conf/vldb/AtzeniMM97;HUIG38FY6zEJ;66121;17751
conf/vldb/GallersdorferN95;U8jfPCxfXicJ;64297;17778
conf/sigmod/AgrawalASY97;3nxl8d4c0t4J;65608;17781
journals/vldb/LiR99;nu5nhxl6WXQJ;66645;17786
journals/vldb/KnorrNT00;SggrbO99AJgJ;66671;17788
conf/sigmod/ChawatheRGW96;vBlDkLyxeQkJ;65714;17805
conf/vldb/AgrawalLSS95;kvFoPg6MAoYJ;66230;17827
conf/vldb/HaasKU99;jteJcGoGxnMJ;65696;17859
conf/sigmod/WhiteCF98;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D276355%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;65378;17860
conf/vldb/BrownCC94;E-1nAx7gc-8J;64344;17869
conf/sigmod/GodfreySE98;-H3tXntLhowJ;65435;17879
conf/sigmod/Adelberg98;5I0ArBmDRcEJ;65443;17927
conf/sigmod/GodfreyGXZ01;LNnvt5TpBhkJ;64905;17932
conf/sigmod/Bernstein96;EvuLCpyVqWgJ;65763;17948
conf/vldb/NicklasGS03;zApMW7wX5-AJ;66328;17952
conf/sigmod/KiepuszewskiMO98;DDxRgcJirBMJ;65497;17978
journals/sigmod/PossasMCR00;7szp78IyFdQJ;64617;17979
conf/sigmod/GravanoGT94;81oh7EDAYeoJ;66008;17991
conf/vldb/Draluk01;FhNjU1YhINUJ;65381;18016
conf/sigmod/GraySEBW94;SG9kpHg_arUJ;66025;18029
conf/vldb/AmsalegFG95;F0a2V6Okkn0J;66186;18034
conf/vldb/BelussiF95;A-Fi-3YSz0IJ;66247;18057
journals/tods/Keen97;v2xRz4ZhknAJ;66544;18076
conf/vldb/VenkataramanZ98;RGh6Gep4ym8J;65805;18107
journals/sigmod/AdelbergKG96;6gc5TN-yce8J;64951;18119
journals/vldb/BarbaraI95;XfvqAOX1qo4J;66799;18136
conf/sigmod/BarbaraI94;XfvqAOX1qo4J;66016;18136
conf/sigmod/MoonWH02;rlfxeE4k2p4J;64765;18141
journals/sigmod/KiyokiKH94;xT3mwY4t5kEJ;65082;18150
journals/sigmod/SpynsMJ02;QWfa2xEybLcJ;66865;18154
journals/sigmod/FowlerPNB99;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310060%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64723;18177
conf/vldb/LuSL95;xGK3seG0Mn4J;64295;18205
conf/vldb/DarEGP98;D6gxih90YU4J;65815;18238
conf/vldb/AmbiteKKMST01;F4DtzxvVZnoJ;65501;18256
conf/sigmod/ImielinskiVB94;YCP5tWRHS_EJ;65968;18263
conf/vldb/GarofalakisOS97;dW_pRNemQfsJ;66166;18267
journals/vldb/RamakrishnanSSS94;K9jUyjxRaCwJ;66818;18272
journals/vldb/PapazogluK97;kFQl7LX8OQkJ;66688;18276
conf/sigmod/LiskovACDGGMMS96;0Mj8N23H1QEJ;65785;18279
conf/vldb/GarofalakisG02;S6PWjHRFORYJ;66459;18280
conf/sigmod/GarofalakisGR02;S6PWjHRFORYJ;64857;18280
journals/sigmod/MeltonMJKSZ01;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D373709%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64633;18299
journals/tods/BaralisCP96;6Njy0-27w5cJ;66533;18320
journals/tods/BaralisW00;4RrNbX-RjpsJ;66593;18321
conf/vldb/BhattacharjeePMLCH03;PUCW4QzlkmsJ;66287;18327
journals/vldb/PottingerH01;mpnnRdFUUJQJ;66764;18329
conf/vldb/PottingerL00;mpnnRdFUUJQJ;65479;18329
conf/sigmod/TheobaldW02;w5_HkketH-wJ;64836;18345
conf/vldb/BernsteinHSSZ97;62aA4DYB0MQJ;65985;19307
conf/vldb/CarusoCGLM00;1Xo59nOfVKoJ;65592;18373
conf/sigmod/PatelD96;oPdpBiAjcisJ;65795;18374
conf/vldb/BernsteinHSSZ97;d3QEeO83FmcJ;65985;18377
conf/vldb/CasatiDGS01;XQw3ADYCXdcJ;65293;18390
conf/sigmod/AgrawalES03;HypA8oN4PqsJ;64538;18400
journals/vldb/HalkidiNVV03;C_X4Frh2wHIJ;66556;18402
conf/sigmod/DoRD99;Rviij1nqEcoJ;65300;18406
conf/vldb/Sarawagi02;BJ0pr7FqzzoJ;66461;18409
conf/sigmod/ChristophidesACS94;ZkgTPp9m5z4J;65983;18412
conf/vldb/GalanisWJD03;JvthmGX_uoQJ;66296;18421
conf/sigmod/ZhangRL96;Q4JDSTBf5_oJ;65686;18433
conf/sigmod/ChristophidesCM96;q3Y-Mlx2sUsJ;65723;18437
conf/sigmod/VriesMNK02;dVn0Led5JLAJ;64776;18449
conf/vldb/BargaP95;-lqp87W0EZ4J;66237;18456
conf/vldb/GardarinGT95;uMkO2KGQJwwJ;66246;18477
journals/vldb/HjaltasonS02;FH41DtWf_jAJ;66712;18512
conf/sigmod/AcharyaFZ97;9OEjtHuRUzsJ;65505;18543
conf/sigmod/PapadopoulosM98;dLzAJ-I1nCcJ;65421;18544
conf/vldb/SistlaYLL95;lkNgibBst0MJ;64380;18552
journals/sigmod/RosenthalS99;AaKiSc1klw8J;64758;18562
journals/vldb/OzsuPSILM95;E02lExYdRYwJ;66790;18566
conf/sigmod/Shasha97;r2TwyhAdYecJ;65670;18591
conf/vldb/OlstonW00;1uei4ivV-PgJ;65651;18613
conf/sigmod/GuptaS03;darWCYZjZHcJ;64628;18615
conf/vldb/MankuM02;swhmRpwl9LQJ;66492;18619
conf/vldb/MengLLA03;_dOpWA3QWOEJ;66305;18620
journals/sigmod/VassiliadisS99;uexel5Cdu4wJ;64525;18624
journals/tods/ChaudhuriS99;31oH64SXpRcJ;66640;18634
conf/vldb/ChaudhuriS96;31oH64SXpRcJ;66090;18634
conf/vldb/AdiBEY00;R5o2TUro03MJ;65585;18641
journals/sigmod/NadoH97;yN9f4dSKC9QJ;64790;18645
conf/vldb/MatthesS94;KRLEL-N4Ce8J;64497;18660
conf/vldb/ReuterCGSW95;url:http://portal.acm.org/citation.cfm%3Fid%3D645921.673318;64324;18662
conf/vldb/HanF95;76X91rVs8BQJ;66218;18672
conf/vldb/BrightR02;lovlkpxUzUsJ;66509;18685
conf/vldb/FangSGMU98;E7yZtVJa2xAJ;65911;18700
conf/sigmod/ZuzartePMCLW03;url:http://portal.acm.org/citation.cfm%3Fid%3D872757.872840;64713;18701
conf/sigmod/SarawagiTA98;ZLUo-gCGx5EJ;65447;18710
conf/sigmod/CandanLLHA01;E1oiXxVyfXwJ;64886;18714
journals/tods/LiuDL02;TSvYx-eQvykJ;66604;18731
journals/sigmod/StolfoLCFE01;lvIPWxkN4YAJ;64463;18734
conf/vldb/CareyD96;5xe-dQqXfI8J;66099;18738
journals/sigmod/AbiteboulH95;kUA9e6YP8igJ;65137;18748
conf/sigmod/ViglasN02;2aeb_pBP7lcJ;64721;18769
conf/vldb/GrovlenHT98;xjVz8hIW-8sJ;65834;18780
journals/sigmod/EisenbergM00;O5S8QV9TOXAJ;64536;18803
conf/vldb/PapakonstantinouAG96;FdZnUd2bYYwJ;66261;18813
conf/sigmod/BaruGLMPVC99;wTXunETZhPwJ;65390;18838
journals/sigmod/FernandezFLS97;9NlVdFCl2ysJ;64821;18859
conf/sigmod/AdelbergGW97;zZo47Z-jVX4J;65575;18862
conf/sigmod/GravanoGT94;We2mw93oKL4J;66008;18900
conf/vldb/ChandrasekaranF02;nqosSM46lCkJ;66478;18914
conf/sigmod/RajagopalanML98;6bxNVhIp7FAJ;65367;18927
journals/sigmod/RamanathanH97;EID4UO0Kv04J;64830;18931
conf/vldb/Sol01;url:http://portal.acm.org/citation.cfm%3Fid%3D645927.672038%26coll%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;65352;18940
conf/sigmod/AcharyaFZ97;Hf3gZHIcm58J;65505;18956
conf/vldb/PappasC00;BsQtFZrn3fsJ;65430;18976
journals/vldb/ManegoldBK00;bPCHuDzkKY4J;66746;18979
conf/sigmod/Jamil99;z5EfiutEfScJ;65219;18980
conf/vldb/ManegoldBK00;JgdpgBpMDr4J;65626;18982
conf/vldb/NathDKGKS03;FirBsg8jxtkJ;66316;18993
conf/sigmod/ParkCY95;-VGXHx94MXgJ;65806;18994
conf/vldb/Mohan99;4N472VSotmMJ;65724;19006
journals/vldb/MehrotraKS97;6XxswNrUSk4J;66686;19022
conf/sigmod/RafieiM97;IlN1Z8UC688J;65591;19027
conf/vldb/KumarKA97;EhTWppk6No8J;65979;19056
conf/vldb/LeeLWS97;3k61gi_ld_UJ;65964;19063
conf/sigmod/AboulnagaC99;xnDzelm2t1QJ;65273;19065
conf/vldb/HristidisP02;rZJLf9oQ_hEJ;66391;19084
conf/sigmod/AgichteinG03;url:http://portal.acm.org/citation.cfm%3Fid%3D872851;64707;19111
journals/sigmod/GatziuKBF98;H1JxB_3PZy4J;64876;19157
conf/sigmod/ONeilQ97;rN34VXyq84YJ;65565;19161
journals/sigmod/RamamrithamS97;HR-yLNuhtl4J;64819;19177
conf/sigmod/BunemanDHS96;R128Of6zyGgJ;65717;19182
journals/vldb/DeyBS96;q8IL-AZTmcgJ;66783;19183
conf/vldb/LimWPVP02;HOmqQ9Na8wgJ;66495;19185
conf/vldb/SeidlK97;LZGFMX7pdCkJ;65975;19202
journals/sigmod/dOnofrioP03;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776990%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;66235;19204
conf/vldb/GarofalakisRS99;9aNUdPCEMmwJ;65711;19212
journals/sigmod/TheodoridisN00;DXTczW8Dv4MJ;64603;19229
conf/vldb/AnandBH94;-UpQkB1uPLMJ;64456;19246
conf/vldb/OrensteinK95;Trw6DEZeqTsJ;64314;19268
conf/sigmod/ColbyGLMT96;tGBhWHHU7hsJ;65727;19275
journals/tods/OliverS94;zAczQV37xxsJ;66566;19284
conf/vldb/Celis96;Bg5vcyRBKd8J;66204;19347
conf/vldb/JagadishMN99;YtVG0hVxFI8J;65734;19357
journals/vldb/KashyapS96;yWyvTMAVVzwJ;66784;19396
conf/vldb/KonopnickiS95;z5Z9vSNOznMJ;64318;19399
conf/sigmod/Arpaci-DusseauACHP97;6_FvrRYnxHYJ;65557;19416
conf/vldb/Huyn97;YTgl21ATj54J;66147;19442
conf/sigmod/CatarciS94;ga4l4QhCXU4J;66113;19457
conf/sigmod/CareyDNAGS97;Zkgpz6ZsutsJ;65578;19466
conf/vldb/AbiteboulAAACHHMMMMSTV99;zHCrzBCoweAJ;65891;19467
journals/sigmod/BuchnerM98;SZwq84m3bGYJ;64682;19480
conf/vldb/AtzeniMM97;sARbiNQPPWQJ;66121;19489
conf/vldb/Brin95;srjTPThCwrwJ;64376;19497
conf/vldb/GoyalHSS95;fPgtEqv986IJ;64325;19505
conf/vldb/Garcia-MolinaLY98;5Rq_5hPceK8J;65925;19508
conf/sigmod/BabuGR01;zQCRmiH6jo4J;64948;19514
conf/sigmod/Larson01;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D375792%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64926;19535
conf/sigmod/NguyenS96;uD0NKv4AwaQJ;65719;19557
journals/vldb/ShegalovGW01;_6ErNQyZwXsJ;66740;19595
conf/sigmod/WangSSZZW00;CaplZan57x4J;65094;19617
conf/vldb/KiesslingK02;4XP24_IFvPsJ;66412;19629
journals/tods/LakshmananLN03;g8e0xiRUkIwJ;65169;19659
conf/sigmod/IvesFFLW99;yrnhcMqsUVoJ;65215;19660
journals/vldb/OzsuPSILM95;2Y6WYH71fO0J;66790;19669
conf/sigmod/GrayHOS96;pDjbDK0ZzsMJ;65676;19686
conf/sigmod/MayrS99;1lRZz4bZvxEJ;65205;19699
conf/sigmod/AggarwalPWYP99;5uimonC4q_QJ;65170;19716
conf/sigmod/ParkCY95;pN4pq6qELakJ;65806;19720
conf/sigmod/GuhaRS98;Dux-7sONElwJ;65400;19733
journals/sigmod/MeltonMJKSZ01;_u9eNZTiNSoJ;64633;19739
journals/sigmod/SycaraKWL99;YgouJdrCoZQJ;64717;19748
conf/vldb/GionisIM99;Ib7-RszznfIJ;65684;19777
conf/sigmod/Bampahl95;MbgdgwgZCIUJ;65904;19780
conf/vldb/GottlobKP02;gF4nPxSCcOMJ;66454;19788
conf/vldb/BaralisPT97;Cp7_R7yjRjQJ;66129;19801
conf/sigmod/ShenoyHSBBS00;Z2CAABdqG5UJ;65081;19809
conf/sigmod/HernandezS95;CckDkmI4U3wJ;65864;19812
conf/sigmod/ChooOLCGBPS96;Ljpkq7MPqeEJ;65752;19815
conf/sigmod/OConnellISWABCCLPWW96;Ljpkq7MPqeEJ;65623;19815
conf/sigmod/MankuRL99;vry1-y-mFF8J;65267;19838
conf/vldb/CareyHMW96;Nz8zwxjBoyYJ;66839;19845
conf/sigmod/ZouS96;qPCh8M_RSwEJ;65683;19868
journals/vldb/DiazJ97;RKAY1aZAeCoJ;66698;19869
journals/sigmod/Aggarwal01;OE8gpNwz8MkJ;64647;19885
conf/sigmod/HsiaoCY94;UaAAKwdvoRMJ;66032;19888
conf/sigmod/ColeG94;qpYRj0BgQz4J;66013;19892
conf/sigmod/MassariPSC95;O2FrN68p5PUJ;65935;19905
conf/vldb/ChakrabartiDAR97;PAfIruwVVakJ;66172;19922
conf/sigmod/ImielinskiVB94;9KBHBWVwKZsJ;65968;19928
conf/vldb/ChangG97;MY0MxW-_uksJ;65972;19934
conf/sigmod/ImielinskiVB94;ib4ebmBQW4kJ;65968;19949
journals/sigmod/OukselS99;S-LYnzS1K70J;64706;19950
journals/sigmod/Stonebraker94;url:http://portal.acm.org/citation.cfm%3Fid%3D181551;65269;19956
journals/sigmod/VetterliVS00;dAF5Z861mZgJ;64568;19967
conf/sigmod/PiatkoYLS96;3NMPG1vUNgwJ;65759;19973
conf/sigmod/CuiOTS03;qx5oR09jmMwJ;64587;19993
conf/sigmod/DeutschFS99;kDYpG4mLjLkJ;65334;20022
conf/vldb/GravanoG97;yWnzay_AV44J;66135;20027
conf/sigmod/ChooOLCGBPS96;O-TrhFwhKM8J;65752;20029
conf/sigmod/OConnellISWABCCLPWW96;O-TrhFwhKM8J;65623;20029
journals/sigmod/KlasS94;bViLh5-jVsAJ;65068;20031
conf/vldb/ZemankovaI94;Y1ZxtWV-qeUJ;64476;20045
conf/vldb/KemperK94;jQYEiVS0CIgJ;64355;20057
conf/vldb/StillgerLMK01;R43ssyRp674J;65339;20075
journals/sigmod/LaenderRST02;paQAZ2KXFgAJ;64326;20122
conf/sigmod/HellersteinN96;PrDCERVl9dUJ;65776;20143
journals/sigmod/BarbaraS97;Iw5bYR098o4J;64814;20152
journals/sigmod/PossasMCR00;_XJZ8xD9sTMJ;64617;20192
conf/sigmod/ReveszCKLLW00;bx_A3QEqKhEJ;65166;20197
journals/vldb/FernandezFLS00;uo79zyqUB10J;66663;20202
conf/vldb/BerckenS01;fhbW320LsusJ;65406;20212
conf/vldb/LingLL00;lNvW4tc-B2EJ;65474;20218
conf/sigmod/GravanoCGP97;IVXOHTW5Lt0J;65554;20234
conf/vldb/ViglasNB03;GGX9LS25OhwJ;66364;20239
conf/vldb/LevyMS94;6wGozkC-i8EJ;64404;20257
conf/vldb/AgrawalS94;bKp266-v6gUJ;64364;20261
conf/vldb/SavasereON95;6C9MvHrqUg0J;66217;20277
conf/vldb/HoelS94;PBMxFmEVlBQJ;64425;20278
journals/sigmod/ChengP03;6fAPR3UvX28J;66149;20295
conf/sigmod/ImielinskiVB94;MdMdCC38z4UJ;65968;20306
conf/vldb/SahuguetA99;VT_vPPmEIEIJ;65721;20313
conf/sigmod/RoySSB00;BJBeZ446Yc0J;65055;20321
conf/vldb/LabrinidisR01;3Ozte0ucNJAJ;65521;20323
conf/vldb/JagadishLRSS94;em_mB-ifc80J;64336;20325
conf/sigmod/BrinMS97;-tbXaORoThUJ;65596;20346
conf/vldb/AcharyaFZ96;ccEW59Ac84MJ;66060;20353
conf/vldb/MillerHH00;Rqg_slyUMYMJ;65655;20360
conf/vldb/IwerksSS03;4B_LhCns0WoJ;66384;20387
journals/sigmod/BonifatiC00;hBGcwElxNoQJ;64550;20398
conf/vldb/HaasKWY97;6TrmUUoylzIJ;66176;20420
journals/sigmod/LeeC00;b9BVLUU3P0YJ;64590;20422
conf/sigmod/CareyDNAGS97;mt8Q1YmVRkMJ;65578;20450
conf/sigmod/LabrinidisR00;DKUouEkK_b4J;65108;20457
journals/sigmod/CuiJO02;Llr0ikQ8yIIJ;64504;20462
conf/vldb/PacittMS99;jJyGKE2N34gJ;65799;20484
conf/vldb/YangG01;0Chz95gOxHMJ;65359;20499
conf/sigmod/Brewer98;k4UNrsGeUuAJ;65462;20500
